Code Domaine,Domaine,Code zone (M49),Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Code Élément,Élément,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","052","Barbade","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","110.442751","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","052","Barbade","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","112.036154","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","052","Barbade","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","114.077701","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","052","Barbade","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","116.816363","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","052","Barbade","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","118.310178","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","052","Barbade","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","119.704406","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","052","Barbade","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","121.397397","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","052","Barbade","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","121.945129","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","112","Bélarus","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","117.152147","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","112","Bélarus","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","117.788466","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","112","Bélarus","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","117.557077","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","112","Bélarus","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","118.517341","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","112","Bélarus","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","119.095813","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","112","Bélarus","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","120.484145","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","112","Bélarus","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","119.257785","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","112","Bélarus","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","116.955466","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","112","Bélarus","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","117.198424","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","112","Bélarus","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","118.922271","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","112","Bélarus","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","119.408187","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","112","Bélarus","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","120.59984","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","056","Belgique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","102.708357","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","056","Belgique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","103.561368","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","056","Belgique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","104.156491","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","056","Belgique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","103.968035","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","056","Belgique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","103.442343","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","056","Belgique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","103.035675","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","056","Belgique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","103.303481","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","056","Belgique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","103.581205","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","056","Belgique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","102.996","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","056","Belgique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","103.452262","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","056","Belgique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","103.888685","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","056","Belgique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","104.285434","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","084","Belize","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","98.948219","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","084","Belize","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","98.766469","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","084","Belize","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","98.488037","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","084","Belize","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","98.787075","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","084","Belize","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","98.823881","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","084","Belize","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","99.127013","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","084","Belize","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","99.067459","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","084","Belize","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","98.912093","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","084","Belize","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","98.773941","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","084","Belize","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","98.995547","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","084","Belize","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","99.279153","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","084","Belize","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","99.340829","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","204","Bénin","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","97.190731","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","204","Bénin","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","95.538364","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","204","Bénin","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","94.807669","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","204","Bénin","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","97.157517","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","204","Bénin","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","100.528678","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","204","Bénin","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","103.160841","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","204","Bénin","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","103.160841","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","204","Bénin","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","101.134823","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","204","Bénin","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","97.057877","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","204","Bénin","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","96.177722","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","204","Bénin","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","103.11102","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","204","Bénin","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","103.683952","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","060","Bermudes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","103.040653","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","060","Bermudes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","103.040653","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","060","Bermudes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","103.439263","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","060","Bermudes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","102.343086","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","060","Bermudes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","104.037178","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","060","Bermudes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","104.635092","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","060","Bermudes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","104.834397","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","060","Bermudes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","105.033702","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","060","Bermudes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","104.93405","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","060","Bermudes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","105.033702","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","060","Bermudes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","105.133355","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","060","Bermudes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","104.336135","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","064","Bhoutan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","108.952531","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","064","Bhoutan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","110.195063","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","064","Bhoutan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","108.521006","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","064","Bhoutan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","110.9402","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","064","Bhoutan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","110.969915","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","064","Bhoutan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","110.691175","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","064","Bhoutan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","111.848537","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","064","Bhoutan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","112.452484","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","064","Bhoutan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","112.554128","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","064","Bhoutan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","113.409198","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","064","Bhoutan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","114.855216","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","064","Bhoutan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","116.055391","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","068","Bolivie (État plurinational de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","107.839504","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","068","Bolivie (État plurinational de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","108.787398","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","068","Bolivie (État plurinational de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","108.6882","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","068","Bolivie (État plurinational de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","106.858544","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","068","Bolivie (État plurinational de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","106.087002","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","068","Bolivie (État plurinational de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","106.120068","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","068","Bolivie (État plurinational de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","107.674174","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","068","Bolivie (État plurinational de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","110.187196","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","068","Bolivie (État plurinational de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","112.76635","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","068","Bolivie (État plurinational de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","111.509839","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","068","Bolivie (État plurinational de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","111.1902","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","068","Bolivie (État plurinational de)","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","110.958738","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","070","Bosnie-Herzégovine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","99.3481","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","070","Bosnie-Herzégovine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","100.6029","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","070","Bosnie-Herzégovine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","100.4703","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","070","Bosnie-Herzégovine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","101.0054","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","070","Bosnie-Herzégovine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","101.158","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","070","Bosnie-Herzégovine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","100.1856","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","070","Bosnie-Herzégovine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","99.3537","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","070","Bosnie-Herzégovine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","99.2897","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","070","Bosnie-Herzégovine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","99.8384","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","070","Bosnie-Herzégovine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","99.5746","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","070","Bosnie-Herzégovine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","99.3785","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","070","Bosnie-Herzégovine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","99.5009","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","072","Botswana","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","105.248069","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","072","Botswana","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","105.661212","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","072","Botswana","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","106.17764","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","072","Botswana","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","106.487497","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","072","Botswana","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","106.797354","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","072","Botswana","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","106.694068","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","072","Botswana","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","107.003925","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","072","Botswana","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","106.90064","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","072","Botswana","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","106.17764","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","072","Botswana","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","106.17764","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","072","Botswana","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","105.971069","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","072","Botswana","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","105.454641","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","076","Brésil","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","114.74702","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","076","Brésil","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","114.230705","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","076","Brésil","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","114.619126","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","076","Brésil","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","115.283862","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","076","Brésil","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","114.880328","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","076","Brésil","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","114.305817","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","076","Brésil","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","113.768524","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","076","Brésil","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","112.551157","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","076","Brésil","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","112.089653","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","076","Brésil","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","112.033713","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","076","Brésil","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","111.608074","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","076","Brésil","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","112.210781","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","096","Brunéi Darussalam","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","99.082083","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","096","Brunéi Darussalam","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","99.207017","X","Ciffre de sources internationales","base year is 2015"
